Record Date,Record Type,Location,Property Type,Price,Price/sqft,Built-up Area,Plot Area,Beds,Has Maid Room,Has Study Room,Floor Level,Views,Has Balcony,Developer,Comments,URL
2023-12-05,Secondary Transaction,"Clayton Residency, Business Bay",Apartment,750000.0,986,760,0,1 Bed,False,False,7,,True,Deyaar,Unit-704,nan
2023-12-05,Off-plan Transaction,"15 Northside, Business Bay",Apartment,2330000.0,2087,1117,0,2 Bed,False,False,19,,True,Select Group,Unit-A-1912,nan
2023-12-05,Secondary Transaction,"J ONE Tower A, J ONE, Business Bay",Apartment,1614666.0,1880,859,0,1 Bed,False,False,10,,True,RKM Durar Properties LLC,Unit-1005A,nan
2023-12-05,Secondary Transaction,"One Business Bay, Business Bay",Apartment,1695000.0,2831,599,0,1 Bed,False,False,4,,False,Omniyat,"Hotel Rooms, Unit-405",nan
2023-11-05,Secondary Transaction,"Paramount Tower Hotel & Residences, Business Bay",Apartment,2260000.0,1921,1176,0,2 Bed,False,False,53,,True,Damac Properties,Unit-5307,nan
2023-11-05,Off-plan Transaction,"Aykon City, Business Bay",Apartment,1023158.0,2503,409,0,Studio,False,False,30,,True,Damac Properties,Unit-3025,nan
2023-11-05,Secondary Transaction,"Bayz by Danube, Business Bay",Apartment,712000.0,1306,545,0,1 Bed,False,False,9,,True,Danube Properties,Unit-918,nan
2023-11-05,Secondary Transaction,"SLS Dubai Hotel & Residences, Business Bay",Apartment,1370000.0,2092,655,0,Studio,False,False,18,,True,WOW Real Estate Development,Unit-1809,nan
2023-11-05,Secondary Transaction,"Vera Residences, Business Bay",Apartment,1400000.0,1553,901,0,2 Bed,False,False,22,,True,Damac Properties,Unit-2201,nan
2023-11-05,Secondary Transaction,"Elite Business Bay Residence, Business Bay",Apartment,630000.0,1313,480,0,Studio,False,False,4,,True,Triplanet Range Investments Dubai,Unit-402,nan
2023-11-05,Off-plan Transaction,"Urban Oasis, Business Bay",Apartment,1100000.0,1736,634,0,1 Bed,False,False,,,True,Dar Al Arkan,Unit-407A,nan
2023-11-05,Secondary Transaction,"Al Habtoor City, Business Bay",Apartment,2290000.0,1721,1331,0,2 Bed,False,False,55,,True,Al Habtoor Group,Unit-5506,nan
2023-11-05,Secondary Transaction,"MAG 318, Business Bay",Apartment,900000.0,2046,440,0,Studio,False,False,14,,True,MAG Group,Unit-1421,nan
2023-11-05,Secondary Transaction,"Volante, Business Bay",Apartment,18500000.0,3671,5040,0,3 Bed,False,False,23,,True,Xtreme Vision,Unit-2301,nan
2023-11-05,Secondary Transaction,"DAMAC Maison Privé, Business Bay",Apartment,864118.0,1925,449,0,Studio,False,False,29,,False,Damac Properties,Unit-2901,nan
2023-10-05,Secondary Transaction,"Millennium Atria Business Bay, Business Bay",Apartment,1300000.0,1455,894,0,1 Bed,False,False,19,,True,Deyaar,Unit-1905,nan
2023-10-05,Off-plan Transaction,"The Sterling East, The Sterling, Business Bay",Apartment,1300000.0,2632,494,0,Studio,False,False,19,,True,Omniyat,Unit-EH1906,nan
2023-10-05,Secondary Transaction,"SLS Dubai Hotel & Residences, Business Bay",Apartment,1209523.81,4025,301,0,1 Bed,False,False,47,,True,WOW Real Estate Development,"Hotel Apartment, Unit-4715 (Q 3)",nan
2023-10-05,Off-plan Transaction,"Aykon City, Business Bay",Apartment,965000.0,2676,361,0,Studio,False,False,44,,False,Damac Properties,"Hotel Apartment, Unit-4417",nan
2023-10-05,Off-plan Transaction,"Regalia By Deyaar, Business Bay",Apartment,1031190.0,1430,721,0,1 Bed,False,False,65,,True,Deyaar,Unit-6509,nan
2023-10-05,Secondary Transaction,"Executive Tower C, Executive Towers, Business Bay",Apartment,1575000.0,1010,1559,0,2 Bed,False,False,17,,True,Dubai Properties Group,Unit-1702,nan
2023-10-05,Off-plan Transaction,"Binghatti Canal, Business Bay",Apartment,1050000.0,1490,705,0,1 Bed,False,False,18,,True,Binghatti Developers,Unit-1811,nan
2023-10-05,Secondary Transaction,"Zada Tower, Business Bay",Apartment,750000.0,1576,476,0,1 Bed,False,False,24,,True,Damac Properties,Unit-2424,nan
2023-10-05,Secondary Transaction,"Mayfair Tower, Business Bay",Apartment,727500.0,1268,574,0,1 Bed,False,False,2,,True,Deyaar,Unit-201,nan
2023-10-05,Secondary Transaction,"SLS Dubai Hotel & Residences, Business Bay",Apartment,1750000.0,1570,1115,0,1 Bed,False,False,22,,True,WOW Real Estate Development,Unit-2215,nan
2023-10-05,Secondary Transaction,"Executive Bay, Business Bay",Apartment,560000.0,1161,482,0,Studio,False,False,15,,True,Damac Properties,Unit-1507,nan
2023-10-05,Secondary Transaction,"Damac Maison Cour Jardin, Business Bay",Apartment,1800000.0,1112,1619,0,3 Bed,False,False,7,,False,Damac Properties,Unit-703A,nan
2023-10-05,Secondary Transaction,"The Opus, Business Bay",Apartment,7648975.0,4650,1645,0,2 Bed,False,False,17,,False,Omniyat,"Hotel Apartment, Unit-RA209",nan
2023-10-05,Off-plan Transaction,"Aykon City, Business Bay",Apartment,979000.0,2187,448,0,Studio,False,False,33,,True,Damac Properties,Unit-3301,nan
2023-10-05,Secondary Transaction,"Capital Bay Tower B, Capital Bay, Business Bay",Apartment,600000.0,1064,564,0,Studio,False,False,14,,True,Damac Properties,Unit-1405,nan
2023-10-05,Secondary Transaction,"Millennium Atria Business Bay, Business Bay",Apartment,1500000.0,954,1572,0,2 Bed,False,False,17,,True,Deyaar,Unit-1701,nan
2023-10-05,Secondary Transaction,"SLS Dubai Hotel & Residences, Business Bay",Apartment,1209523.81,4025,301,0,1 Bed,False,False,47,,True,WOW Real Estate Development,"Hotel Apartment, Unit-4715 (Q 4)",nan
2023-10-05,Secondary Transaction,"AG Tower, Business Bay",Apartment,694000.0,1225,567,0,Studio,False,False,8,,True,Arabian Gulf Properties,Unit-814,nan
2023-09-05,Secondary Transaction,"Reva Residences, Business Bay",Apartment,830000.0,1761,471,0,1 Bed,False,False,14,,True,Damac Properties,Unit-1420,nan
2023-09-05,Secondary Transaction,"Tower B, DAMAC Towers by Paramount, Business Bay",Apartment,1429000.0,1354,1055,0,1 Bed,False,False,37,,True,Damac Properties,Unit-3706,nan
2023-09-05,Secondary Transaction,"Paramount Tower Hotel & Residences, Business Bay",Apartment,2000000.0,1639,1221,0,2 Bed,False,False,57,,True,Damac Properties,Unit-5709,nan
2023-09-05,Secondary Transaction,"Merano Tower, Business Bay",Apartment,900000.0,1344,670,0,1 Bed,False,False,8,,True,Damac Properties,Unit-803,nan
2023-09-05,Off-plan Transaction,"Peninsula Three, Peninsula, Business Bay",Apartment,1412000.0,2033,695,0,1 Bed,False,False,24,,True,Select Group,Unit-45131,nan
2023-09-05,Off-plan Transaction,"Regalia By Deyaar, Business Bay",Apartment,840000.0,1917,438,0,Studio,False,False,22,,True,Deyaar,Unit-2213,nan
2023-09-05,Off-plan Transaction,"15 Northside, Business Bay",Apartment,890000.0,2277,391,0,Studio,False,False,15,,True,Select Group,Unit-A-1508,nan
2023-09-05,Off-plan Transaction,"The Sterling West, The Sterling, Business Bay",Apartment,1329000.0,1857,716,0,1 Bed,False,False,2,,False,Omniyat,Unit-WH208,nan
2023-09-05,Off-plan Transaction,"Aykon City, Business Bay",Apartment,1315263.0,2485,529,0,1 Bed,False,False,30,,True,Damac Properties,Unit-3015,nan
2023-09-05,Off-plan Transaction,"Aykon City, Business Bay",Apartment,934905.0,2284,409,0,Studio,False,False,30,,True,Damac Properties,Unit-3012,nan
2023-09-05,Off-plan Transaction,"Regalia By Deyaar, Business Bay",Apartment,665000.0,1488,447,0,Studio,False,False,3,,True,Deyaar,Unit-311,nan
2023-09-05,Off-plan Transaction,"Peninsula Three, Peninsula, Business Bay",Apartment,1050000.0,2546,412,0,Studio,False,False,30,,True,Select Group,Unit-45199,nan
2023-09-05,Secondary Transaction,"Reva Residences, Business Bay",Apartment,860000.0,1844,466,0,1 Bed,False,False,14,,True,Damac Properties,Unit-1405,nan
2023-09-05,Secondary Transaction,"Millennium Atria Business Bay, Business Bay",Apartment,1200000.0,1439,834,0,1 Bed,False,False,8,,True,Deyaar,"Hotel Apartment, Unit-801",nan
2023-09-05,Secondary Transaction,"Mayfair Residency , Business Bay",Apartment,900000.0,1422,633,0,1 Bed,False,False,10,,True,Deyaar,Unit-1012,nan
2023-09-05,Off-plan Transaction,"15 Northside, Business Bay",Apartment,1250000.0,1995,627,0,1 Bed,False,False,5,,True,Select Group,Unit-B-512,nan
2023-09-05,Off-plan Transaction,"The Sterling West, The Sterling, Business Bay",Apartment,3309515.0,1901,1741,0,2 Bed,False,False,23,,True,Omniyat,Unit-WH2303,nan
2023-09-05,Secondary Transaction,"Executive Tower K, Executive Towers, Business Bay",Apartment,2850000.0,1297,2197,0,3 Bed,False,False,24,,True,Dubai Properties Group,Unit-2401,nan
2023-09-05,Off-plan Transaction,"Peninsula Three, Peninsula, Business Bay",Apartment,1375000.0,2041,674,0,1 Bed,False,False,28,,True,Select Group,Unit-44985,nan
2023-09-05,Off-plan Transaction,"15 Northside, Business Bay",Apartment,2450000.0,2011,1218,0,2 Bed,False,False,19,,True,Select Group,Unit-A-1901,nan
2023-09-05,Off-plan Transaction,"Aykon City, Business Bay",Apartment,1522920.0,1863,818,0,2 Bed,False,False,49,,True,Damac Properties,Unit-4917,nan
2023-08-05,Off-plan Transaction,"The Sterling West, The Sterling, Business Bay",Apartment,2154790.0,2150,1002,0,1 Bed,False,False,15,,True,Omniyat,Unit-WH1502,nan
2023-08-05,Off-plan Transaction,"The Sterling West, The Sterling, Business Bay",Apartment,888000.0,1839,483,0,Studio,False,False,2,,False,Omniyat,Unit-WH207,nan
2023-08-05,Secondary Transaction,"Vera Residences, Business Bay",Apartment,850000.0,1791,475,0,1 Bed,False,False,20,,True,Damac Properties,Unit-2017,nan
2023-08-05,Off-plan Transaction,"Aykon City, Business Bay",Apartment,599999.0,1730,347,0,Studio,False,False,57,,False,Damac Properties,"Hotel Apartment, Unit-5711",nan
2023-08-05,Secondary Transaction,"Capital Bay Tower B, Capital Bay, Business Bay",Apartment,154560.96,274,564,0,Studio,False,False,14,,True,Damac Properties,Unit-1405,nan
2023-08-05,Off-plan Transaction,"The Sterling West, The Sterling, Business Bay",Apartment,1363986.0,2358,578,0,Studio,False,False,3,,False,Omniyat,Unit-WH301,nan
2023-08-05,Off-plan Transaction,"The Sterling East, The Sterling, Business Bay",Apartment,1153680.0,2389,483,0,Studio,False,False,2,,False,Omniyat,Unit-EH207,nan
2023-08-05,Secondary Transaction,"Safeer Tower 1, Safeer Towers, Business Bay",Apartment,650000.0,411,1583,0,2 Bed,False,False,13,,True,,Unit-1305,nan
2023-08-05,Secondary Transaction,"Al Habtoor City, Business Bay",Apartment,2250000.0,1489,1511,0,2 Bed,False,False,56,,True,Al Habtoor Group,Unit-5605,nan
2023-08-05,Off-plan Transaction,"Dolphin Tower, Business Bay",Apartment,1938000.0,3712,522,0,Studio,False,False,3P,,True,The First Group,"Hotel Rooms, Unit-P308",nan
2023-08-05,Secondary Transaction,"Amna, Al Habtoor City, Business Bay",Apartment,1650000.0,1597,1033,0,1 Bed,False,False,14,,True,Al Habtoor Group,Unit-1406,nan
2023-08-05,Secondary Transaction,"Plaza Boutique, Executive Towers, Business Bay",Apartment,5321620.2,683,7793,0,4 Bed,False,False,2 &3,,True,Dubai Properties Group,Unit-J-301,nan
2023-08-05,Off-plan Transaction,"The Sterling West, The Sterling, Business Bay",Apartment,909000.0,1838,494,0,Studio,False,False,3,,False,Omniyat,Unit-WH309,nan
2023-08-05,Secondary Transaction,"Maison Canal Views, DAMAC Maison Canal Views, Business Bay",Apartment,1058000.0,1288,822,0,1 Bed,False,False,15,,False,Damac Properties,Unit-1502,nan
2023-08-05,Secondary Transaction,"Mayfair Tower, Business Bay",Apartment,730000.0,908,804,0,1 Bed,False,False,10,,True,Deyaar,Unit-1011,nan
2023-08-05,Secondary Transaction,"Executive Tower C, Executive Towers, Business Bay",Apartment,1500000.0,1064,1410,0,2 Bed,False,False,16,,True,Dubai Properties Group,Unit-1603,nan
2023-08-05,Off-plan Transaction,"The Sterling West, The Sterling, Business Bay",Apartment,907000.0,1834,494,0,Studio,False,False,2,,False,Omniyat,Unit-WH209,nan
2023-05-05,Secondary Transaction,"Signature Towers, Business Bay",Apartment,1640000.0,1196,1372,0,2 Bed,False,False,38,,True,Dubai Holding,Unit-3806,nan
2023-05-05,Secondary Transaction,"Vezul Residence, Business Bay",Apartment,1636800.0,1100,1488,0,2 Bed,False,False,,,True,,Unit-705,nan
2023-05-05,Off-plan Transaction,Business Bay,Apartment,650000.0,946,687,0,1 Bed,False,False,2,,True,Binghatti Developers,Unit-213,nan
2023-05-05,Secondary Transaction,"Tower A, DAMAC Towers by Paramount, Business Bay",Apartment,1352168.0,1281,1056,0,1 Bed,False,False,65,,True,Damac Properties,Unit-6505,nan
2023-05-05,Secondary Transaction,"Tower C, DAMAC Towers by Paramount, Business Bay",Apartment,905400.0,1855,488,0,Studio,False,False,22,,False,Damac Properties,"Hotel Rooms, Unit-2211",nan
2023-05-05,Off-plan Transaction,"Peninsula One, Peninsula, Business Bay",Apartment,1400000.0,2007,698,0,1 Bed,False,False,3,,True,Select Group,Unit-301,nan
2023-05-05,Secondary Transaction,"One Business Bay, Business Bay",Apartment,1291500.0,3976,325,0,Studio,False,False,2,,False,Omniyat,"Hotel Rooms, Unit-229",nan
2023-05-05,Secondary Transaction,"DAMAC Maison Privé, Business Bay",Apartment,950000.0,1943,489,0,Studio,False,False,25,,True,Damac Properties,Unit-2511,nan
2023-05-05,Secondary Transaction,"Vezul Residence, Business Bay",Apartment,1198921.0,1331,901,0,1 Bed,False,False,,,True,,Unit-802,nan
2023-05-05,Secondary Transaction,"Executive Tower G, Executive Towers, Business Bay",Apartment,2000000.0,1030,1942,0,3 Bed,False,False,4,,True,Dubai Properties Group,Unit-401,nan
2023-05-05,Secondary Transaction,"Bayz by Danube, Business Bay",Apartment,1530000.0,1360,1125,0,2 Bed,False,False,24,,True,Danube Properties,Unit-2401,nan
2023-05-05,Secondary Transaction,"Sky Bay Hotel, Business Bay",Apartment,406000.0,3306,123,0,Studio,False,False,12,,True,The First Group,"Hotel Rooms, Unit-1223 (Q 1), Partial Sale",nan
2023-05-05,Off-plan Transaction,Business Bay,Apartment,500000.0,775,645,0,1 Bed,False,False,4,,True,Binghatti Developers,Unit-403,nan
2023-05-05,Secondary Transaction,"Sky Bay Hotel, Business Bay",Apartment,428694.0,3491,123,0,Studio,False,False,12,,True,The First Group,"Hotel Rooms, Unit-1223 (Q 2), Partial Sale",nan
2023-04-05,Secondary Transaction,"Executive Tower B, Executive Towers, Business Bay",Apartment,950000.0,998,952,0,Studio,False,False,12,,False,Dubai Properties Group,Unit-1204,nan
2023-04-05,Secondary Transaction,"Windsor Manor, Business Bay",Apartment,1075000.0,978,1099,0,1 Bed,False,False,12,,True,Deyaar,Unit-1218,nan
2023-04-05,Secondary Transaction,"Opal Tower, Business Bay",Apartment,1049400.0,969,1083,0,1 Bed,False,False,28,,True,Mismak Properties,Unit-2806,nan
2023-04-05,Secondary Transaction,"Safeer Tower 1, Safeer Towers, Business Bay",Apartment,1200000.0,800,1501,0,2 Bed,False,False,11,,True,,Unit-1106,nan
2023-04-05,Off-plan Transaction,"Burj Pacific, Business Bay",Apartment,1091480.0,1300,840,0,1 Bed,False,False,7,,False,Pacific Ventures,Unit-703,nan
2023-04-05,Secondary Transaction,"West Wharf, Business Bay",Apartment,4150000.0,1190,3489,0,3 Bed,False,False,1,,True,Corporate Finance House,Unit-107,nan
2023-04-05,Off-plan Transaction,"Ahad Residences, Business Bay",Apartment,1850000.0,2105,879,0,1 Bed,False,False,15,,True,,Unit-1514,nan
2023-04-05,Secondary Transaction,"Executive Bay, Business Bay",Apartment,850000.0,1230,691,0,1 Bed,False,False,10,,True,Damac Properties,Unit-1010,nan
2023-04-05,Secondary Transaction,"Churchill Residency Tower, Churchill Towers, Business Bay",Apartment,900000.0,1151,782,0,1 Bed,False,False,13,,True,Emirates National Investment Co,Unit-1310,nan
2023-04-05,Off-plan Transaction,"15 Northside, Business Bay",Apartment,1150000.0,1987,579,0,1 Bed,False,False,2,,True,Select Group,Unit-B-212,nan
2023-04-05,Secondary Transaction,"Vera Residences, Business Bay",Apartment,850000.0,1791,475,0,1 Bed,False,False,27,,True,Damac Properties,Unit-2711,nan
2023-04-05,Off-plan Transaction,"Peninsula One, Peninsula, Business Bay",Apartment,1275000.0,2009,635,0,1 Bed,False,False,26,,True,Select Group,Unit-2604,nan
2023-04-05,Off-plan Transaction,"Dolphin Tower, Business Bay",Apartment,1750000.0,3352,522,0,Studio,False,False,2P,,True,The First Group,"Hotel Rooms, Unit-P208",nan
2023-04-05,Secondary Transaction,"DAMAC Majestine, Business Bay",Apartment,900000.0,1472,612,0,Studio,False,False,10,,True,Damac Properties,Unit-1009,nan
2023-04-05,Secondary Transaction,"DAMAC Maison Privé, Business Bay",Apartment,845000.0,2268,373,0,Studio,False,False,19,,False,Damac Properties,Unit-1914,nan
2023-04-05,Secondary Transaction,"Zada Tower, Business Bay",Apartment,950000.0,2027,469,0,1 Bed,False,False,20,,True,Damac Properties,Unit-2007,nan
2023-04-05,Secondary Transaction,"Marquise Square Tower, Business Bay",Apartment,927000.0,1908,486,0,Studio,False,False,16,,True,Select Group,Unit-1603,nan
2023-04-05,Off-plan Transaction,"15 Northside, Business Bay",Apartment,785000.0,2008,391,0,Studio,False,False,8,,True,Select Group,Unit-A-808,nan
2023-04-05,Off-plan Transaction,"Ahad Residences, Business Bay",Apartment,1850000.0,2105,879,0,1 Bed,False,False,17,,True,,Unit-1714,nan
2023-03-05,Off-plan Transaction,"Dolphin Tower, Business Bay",Apartment,1435500.0,3213,447,0,Studio,False,False,15,,True,The First Group,"Hotel Rooms, Unit-1502",nan
2023-03-05,Secondary Transaction,"Sky Bay Hotel, Business Bay",Apartment,390000.0,3697,105,0,Studio,False,False,3,,True,The First Group,"Hotel Rooms, Unit-328 (Q 2), Partial Sale",nan
2023-03-05,Off-plan Transaction,"Peninsula Three, Peninsula, Business Bay",Apartment,1150000.0,2784,413,0,Studio,False,False,34,,True,Select Group,Unit-34-04,nan
2023-03-05,Secondary Transaction,"Tower D, DAMAC Towers by Paramount, Business Bay",Apartment,2911580.0,1638,1777,0,2 Bed,False,False,8,,True,Damac Properties,Unit-805,nan
2023-03-05,Off-plan Transaction,"The Sterling East, The Sterling, Business Bay",Apartment,2700000.0,1498,1803,0,2 Bed,False,False,22,,True,Omniyat,Unit-EH2206,nan
2023-03-05,Secondary Transaction,"Damac Maison Cour Jardin, Business Bay",Apartment,720000.0,1420,507,0,Studio,False,False,2,,True,Damac Properties,Unit-212,nan
2023-03-05,Secondary Transaction,"Zada Tower, Business Bay",Apartment,867000.0,1850,469,0,1 Bed,False,False,19,,True,Damac Properties,Unit-1911,nan
2023-03-05,Secondary Transaction,"Churchill Residency Tower, Churchill Towers, Business Bay",Apartment,925000.0,956,968,0,1 Bed,False,False,9,,True,Emirates National Investment Co,Unit-906,nan
2023-03-05,Off-plan Transaction,"Burj Pacific, Business Bay",Apartment,1860020.0,1200,1550,0,2 Bed,False,False,22,,False,Pacific Ventures,Unit-2203,nan
2023-03-05,Secondary Transaction,"Zada Tower, Business Bay",Apartment,850000.0,1805,471,0,1 Bed,False,False,6,,True,Damac Properties,Unit-622,nan
2023-03-05,Secondary Transaction,"MAG 318, Business Bay",Apartment,900000.0,2084,432,0,Studio,False,False,9,,True,MAG Group,Unit-910,nan
2023-03-05,Secondary Transaction,"Reva Residences, Business Bay",Apartment,785000.0,1667,471,0,1 Bed,False,False,9,,True,Damac Properties,Unit-914,nan
2023-03-05,Secondary Transaction,"AG Tower, Business Bay",Apartment,714512.0,1523,469,0,Studio,False,False,17,,True,Arabian Gulf Properties,Unit-1707,nan
2023-03-05,Secondary Transaction,"AG Tower, Business Bay",Apartment,850000.0,1559,545,0,Studio,False,False,22,,True,Arabian Gulf Properties,Unit-2212,nan
2023-03-05,Secondary Transaction,"Zada Tower, Business Bay",Apartment,867000.0,1853,468,0,1 Bed,False,False,19,,True,Damac Properties,Unit-1921,nan
2023-03-05,Secondary Transaction,"Zada Tower, Business Bay",Apartment,867000.0,1769,490,0,1 Bed,False,False,19,,True,Damac Properties,Unit-1927,nan
2023-03-05,Secondary Transaction,"AG Tower, Business Bay",Apartment,1170000.0,1422,823,0,1 Bed,False,False,9,,True,Arabian Gulf Properties,Unit-911B,nan
2023-03-05,Secondary Transaction,"Sky Bay Hotel, Business Bay",Apartment,467584.0,5356,87,0,Studio,False,False,14,,False,The First Group,"Hotel Rooms, Unit-1418 (Q 3), Partial Sale",nan
2023-03-05,Secondary Transaction,"Millennium Atria Business Bay, Business Bay",Apartment,1961304.0,1279,1533,0,2 Bed,False,False,11,,True,Deyaar,Unit-1103,nan
2023-03-05,Secondary Transaction,"Vezul Residence, Business Bay",Apartment,1309500.0,1559,840,0,1 Bed,False,False,,,True,,Unit-1403,nan
2023-03-05,Secondary Transaction,"One Business Bay, Business Bay",Apartment,1291500.0,3976,325,0,Studio,False,False,9,,False,Omniyat,"Hotel Rooms, Unit-914",nan
2023-03-05,Off-plan Transaction,"15 Northside, Business Bay",Apartment,750000.0,1988,377,0,Studio,False,False,16,,True,Select Group,Unit-A-1604,nan
